date,temperature_2m_mean,missing
2016-11-26T23:00:00,7.374083,False
2016-11-27T23:00:00,1.419917,False
2016-11-28T23:00:00,-1.7196666,False
2016-11-29T23:00:00,4.1428337,False
2016-11-30T23:00:00,8.336585,False
2016-12-01T23:00:00,7.7636676,False
2016-12-02T23:00:00,3.77825,False
2016-12-03T23:00:00,-0.6384167,False
2016-12-04T23:00:00,-1.1113333,False
2016-12-05T23:00:00,-0.07383341,False
2016-12-06T23:00:00,5.7970004,False
2016-12-07T23:00:00,7.9345,False
2016-12-08T23:00:00,9.5345,False
2016-12-09T23:00:00,8.553249,False
2016-12-10T23:00:00,8.617833,False
2016-12-11T23:00:00,6.8990827,False
2016-12-12T23:00:00,6.6490836,False
2016-12-13T23:00:00,8.2178335,False
2016-12-14T23:00:00,6.3240833,False
2016-12-15T23:00:00,5.6074166,False
2016-12-16T23:00:00,7.038666,False
2016-12-17T23:00:00,7.5011673,False
2016-12-18T23:00:00,4.84075,False
2016-12-19T23:00:00,1.5240833,False
2016-12-20T23:00:00,4.4740834,False
2016-12-21T23:00:00,6.657417,False
2016-12-22T23:00:00,6.546999,False
2016-12-23T23:00:00,8.236583,False
2016-12-24T23:00:00,9.8428335,False
2016-12-25T23:00:00,8.638667,False
2016-12-26T23:00:00,7.1803346,False
2016-12-27T23:00:00,4.576167,False
2016-12-28T23:00:00,1.2095001,False
2016-12-29T23:00:00,0.75324994,False
2016-12-30T23:00:00,4.249083,False
2016-12-31T23:00:00,1.5988334,False
2017-01-01T23:00:00,2.1520834,False
2017-01-02T23:00:00,5.0729165,False
2017-01-03T23:00:00,5.6750007,False
2017-01-04T23:00:00,0.029166678,False
2017-01-05T23:00:00,-2.4895833,False
2017-01-06T23:00:00,1.8083334,False
2017-01-07T23:00:00,2.19375,False
2017-01-08T23:00:00,4.3833337,False
2017-01-09T23:00:00,4.9708333,False
2017-01-10T23:00:00,6.9874997,False
2017-01-11T23:00:00,5.1250005,False
2017-01-12T23:00:00,3.2375002,False
2017-01-13T23:00:00,2.9250002,False
2017-01-14T23:00:00,0.84166664,False
2017-01-15T23:00:00,-0.88750005,False
2017-01-16T23:00:00,-3.8479164,False
2017-01-17T23:00:00,-3.0270834,False
2017-01-18T23:00:00,-2.4604168,False
2017-01-19T23:00:00,-1.1916668,False
2017-01-20T23:00:00,0.74791664,False
2017-01-21T23:00:00,-1.7458333,False
2017-01-22T23:00:00,-0.8541669,False
2017-01-23T23:00:00,1.8270832,False
2017-01-24T23:00:00,-0.26041666,False
2017-01-25T23:00:00,-2.5416667,False
2017-01-26T23:00:00,0.30208322,False
2017-01-27T23:00:00,4.9874997,False
2017-01-28T23:00:00,4.291667,False
2017-01-29T23:00:00,5.11875,False
2017-01-30T23:00:00,3.39375,False
2017-01-31T23:00:00,3.4499998,False
2017-02-01T23:00:00,8.654166,False
2017-02-02T23:00:00,8.472917,False
2017-02-03T23:00:00,6.066667,False
2017-02-04T23:00:00,4.98125,False
2017-02-05T23:00:00,4.004166,False
2017-02-06T23:00:00,2.158333,False
2017-02-07T23:00:00,-4.967054e-09,False
2017-02-08T23:00:00,-1.25625,False
2017-02-09T23:00:00,-2.022916,False
2017-02-10T23:00:00,-0.8916667,False
2017-02-11T23:00:00,0.02291665,False
2017-02-12T23:00:00,1.0374998,False
2017-02-13T23:00:00,2.35625,False
2017-02-14T23:00:00,5.9395843,False
2017-02-15T23:00:00,6.741667,False
2017-02-16T23:00:00,6.7791667,False
2017-02-17T23:00:00,5.639583,False
2017-02-18T23:00:00,6.170833,False
2017-02-19T23:00:00,8.997916,False
2017-02-20T23:00:00,8.495833,False
2017-02-21T23:00:00,8.941667,False
2017-02-22T23:00:00,7.637501,False
2017-02-23T23:00:00,4.6437497,False
2017-02-24T23:00:00,5.4291663,False
2017-02-25T23:00:00,8.883333,False
2017-02-26T23:00:00,8.791666,False
2017-02-27T23:00:00,4.420833,False
2017-02-28T23:00:00,5.1770835,False
2017-03-01T23:00:00,5.785416,False
2017-03-02T23:00:00,5.8500004,False
2017-03-03T23:00:00,8.716665,False
2017-03-04T23:00:00,6.5333333,False
2017-03-05T23:00:00,4.891667,False
2017-03-06T23:00:00,5.370833,False
2017-03-07T23:00:00,5.9437504,False
2017-03-08T23:00:00,7.1687503,False
2017-03-09T23:00:00,6.03125,False
2017-03-10T23:00:00,6.8541665,False
2017-03-11T23:00:00,7.704167,False
2017-03-12T23:00:00,5.9354167,False
2017-03-13T23:00:00,8.083333,False
2017-03-14T23:00:00,8.587501,False
2017-03-15T23:00:00,9.21875,False
2017-03-16T23:00:00,7.9145837,False
2017-03-17T23:00:00,8.670834,False
2017-03-18T23:00:00,10.600001,False
2017-03-19T23:00:00,9.991666,False
2017-03-20T23:00:00,6.7833343,False
2017-03-21T23:00:00,6.4791665,False
2017-03-22T23:00:00,7.572916,False
2017-03-23T23:00:00,7.722916,False
2017-03-24T23:00:00,7.0666656,False
2017-03-25T23:00:00,7.7604175,False
2017-03-26T23:00:00,8.806251,False
2017-03-27T23:00:00,10.10625,False
2017-03-28T23:00:00,11.404167,False
2017-03-29T23:00:00,14.702085,False
2017-03-30T23:00:00,13.812499,False
2017-03-31T23:00:00,9.960416,False
2017-04-01T23:00:00,9.927083,False
2017-04-02T23:00:00,8.689584,False
2017-04-03T23:00:00,9.122916,False
2017-04-04T23:00:00,8.51875,False
2017-04-05T23:00:00,7.6499996,False
2017-04-06T23:00:00,9.262501,False
2017-04-07T23:00:00,8.812499,False
2017-04-08T23:00:00,11.295833,False
2017-04-09T23:00:00,9.70625,False
2017-04-10T23:00:00,8.722918,False
2017-04-11T23:00:00,9.727084,False
2017-04-12T23:00:00,8.55,False
2017-04-13T23:00:00,8.977082,False
2017-04-14T23:00:00,9.199999,False
2017-04-15T23:00:00,7.8125014,False
2017-04-16T23:00:00,6.7208333,False
2017-04-17T23:00:00,5.9645824,False
2017-04-18T23:00:00,4.5729165,False
2017-04-19T23:00:00,5.7479167,False
2017-04-20T23:00:00,10.685417,False
2017-04-21T23:00:00,8.0125,False
2017-04-22T23:00:00,7.1125007,False
2017-04-23T23:00:00,8.729167,False
2017-04-24T23:00:00,6.3333335,False
2017-04-25T23:00:00,5.7354164,False
2017-04-26T23:00:00,5.9624996,False
2017-04-27T23:00:00,7.4062486,False
2017-04-28T23:00:00,8.537499,False
2017-04-29T23:00:00,11.193749,False
2017-04-30T23:00:00,11.135415,False
2017-05-01T23:00:00,10.670833,False
2017-05-02T23:00:00,10.697917,False
2017-05-03T23:00:00,10.425,False
2017-05-04T23:00:00,9.022918,False
2017-05-05T23:00:00,11.662501,False
2017-05-06T23:00:00,10.772916,False
2017-05-07T23:00:00,9.814584,False
2017-05-08T23:00:00,8.045833,False
2017-05-09T23:00:00,8.616667,False
2017-05-10T23:00:00,13.237502,False
2017-05-11T23:00:00,15.0125,False
2017-05-12T23:00:00,14.262498,False
2017-05-13T23:00:00,13.039584,False
2017-05-14T23:00:00,14.3625,False
2017-05-15T23:00:00,18.977083,False
2017-05-16T23:00:00,20.7375,False
2017-05-17T23:00:00,15.0666685,False
2017-05-18T23:00:00,12.662499,False
2017-05-19T23:00:00,12.522916,False
2017-05-20T23:00:00,13.483333,False
2017-05-21T23:00:00,17.191668,False
2017-05-22T23:00:00,15.008334,False
2017-05-23T23:00:00,14.708333,False
2017-05-24T23:00:00,15.910416,False
2017-05-25T23:00:00,18.633333,False
2017-05-26T23:00:00,21.331247,False
2017-05-27T23:00:00,17.910414,False
2017-05-28T23:00:00,20.225,False
2017-05-29T23:00:00,16.760414,False
2017-05-30T23:00:00,15.974999,False
2017-05-31T23:00:00,15.616668,False
2017-06-01T23:00:00,19.064585,False
2017-06-02T23:00:00,17.677082,False
2017-06-03T23:00:00,15.045835,False
2017-06-04T23:00:00,15.712502,False
2017-06-05T23:00:00,14.889585,False
2017-06-06T23:00:00,13.7541685,False
2017-06-07T23:00:00,16.360416,False
2017-06-08T23:00:00,15.239583,False
2017-06-09T23:00:00,17.147917,False
2017-06-10T23:00:00,19.125,False
2017-06-11T23:00:00,15.804168,False
2017-06-12T23:00:00,15.831249,False
2017-06-13T23:00:00,16.416668,False
2017-06-14T23:00:00,18.795834,False
2017-06-15T23:00:00,15.845834,False
2017-06-16T23:00:00,17.7,False
2017-06-17T23:00:00,20.195831,False
2017-06-18T23:00:00,22.966665,False
2017-06-19T23:00:00,20.166666,False
2017-06-20T23:00:00,19.702084,False
2017-06-21T23:00:00,21.68125,False
2017-06-22T23:00:00,17.922916,False
2017-06-23T23:00:00,17.722918,False
2017-06-24T23:00:00,16.94375,False
2017-06-25T23:00:00,16.189583,False
2017-06-26T23:00:00,17.06875,False
2017-06-27T23:00:00,17.495834,False
2017-06-28T23:00:00,16.8625,False
2017-06-29T23:00:00,16.327082,False
2017-06-30T23:00:00,15.825,False
2017-07-01T23:00:00,15.560418,False
2017-07-02T23:00:00,16.164583,False
2017-07-03T23:00:00,17.135416,False
2017-07-04T23:00:00,18.5125,False
2017-07-05T23:00:00,19.922915,False
2017-07-06T23:00:00,19.739582,False
2017-07-07T23:00:00,18.039583,False
2017-07-08T23:00:00,17.170835,False
2017-07-09T23:00:00,18.595835,False
2017-07-10T23:00:00,17.2375,False
2017-07-11T23:00:00,15.110416,False
2017-07-12T23:00:00,15.204166,False
2017-07-13T23:00:00,14.516665,False
2017-07-14T23:00:00,16.970833,False
2017-07-15T23:00:00,18.158335,False
2017-07-16T23:00:00,17.404165,False
2017-07-17T23:00:00,18.697918,False
2017-07-18T23:00:00,22.104166,False
2017-07-19T23:00:00,19.154167,False
2017-07-20T23:00:00,17.864584,False
2017-07-21T23:00:00,19.13125,False
2017-07-22T23:00:00,15.966667,False
2017-07-23T23:00:00,15.468747,False
2017-07-24T23:00:00,16.491669,False
2017-07-25T23:00:00,18.210415,False
2017-07-26T23:00:00,17.64583,False
2017-07-27T23:00:00,17.106249,False
2017-07-28T23:00:00,18.083334,False
2017-07-29T23:00:00,17.941664,False
2017-07-30T23:00:00,17.41875,False
2017-07-31T23:00:00,17.860416,False
2017-08-01T23:00:00,18.1625,False
2017-08-02T23:00:00,18.435417,False
2017-08-03T23:00:00,17.997915,False
2017-08-04T23:00:00,16.241667,False
2017-08-05T23:00:00,15.937501,False
2017-08-06T23:00:00,15.929166,False
2017-08-07T23:00:00,16.814583,False
2017-08-08T23:00:00,16.220833,False
2017-08-09T23:00:00,15.474998,False
2017-08-10T23:00:00,16.172916,False
2017-08-11T23:00:00,17.199997,False
2017-08-12T23:00:00,16.422918,False
2017-08-13T23:00:00,18.2875,False
2017-08-14T23:00:00,18.339582,False
2017-08-15T23:00:00,17.05,False
2017-08-16T23:00:00,17.166666,False
2017-08-17T23:00:00,16.772917,False
2017-08-18T23:00:00,15.360416,False
2017-08-19T23:00:00,15.872916,False
2017-08-20T23:00:00,16.40625,False
2017-08-21T23:00:00,17.516668,False
2017-08-22T23:00:00,18.952084,False
2017-08-23T23:00:00,18.254168,False
2017-08-24T23:00:00,17.625002,False
2017-08-25T23:00:00,17.714582,False
2017-08-26T23:00:00,17.90625,False
2017-08-27T23:00:00,18.591667,False
2017-08-28T23:00:00,19.877085,False
2017-08-29T23:00:00,17.72917,False
2017-08-30T23:00:00,14.741668,False
2017-08-31T23:00:00,14.483334,False
2017-09-01T23:00:00,13.910417,False
2017-09-02T23:00:00,13.40625,False
2017-09-03T23:00:00,15.670834,False
2017-09-04T23:00:00,18.191668,False
2017-09-05T23:00:00,15.947918,False
2017-09-06T23:00:00,15.633334,False
2017-09-07T23:00:00,14.745833,False
2017-09-08T23:00:00,13.864583,False
2017-09-09T23:00:00,14.1125,False
2017-09-10T23:00:00,14.397916,False
2017-09-11T23:00:00,13.893748,False
2017-09-12T23:00:00,14.352084,False
2017-09-13T23:00:00,12.383334,False
2017-09-14T23:00:00,12.258332,False
2017-09-15T23:00:00,11.708332,False
2017-09-16T23:00:00,11.072917,False
2017-09-17T23:00:00,12.297916,False
2017-09-18T23:00:00,12.339583,False
2017-09-19T23:00:00,13.754166,False
2017-09-20T23:00:00,14.633332,False
2017-09-21T23:00:00,12.777083,False
2017-09-22T23:00:00,11.149999,False
2017-09-23T23:00:00,12.775001,False
2017-09-24T23:00:00,13.714583,False
2017-09-25T23:00:00,13.249999,False
2017-09-26T23:00:00,13.997916,False
2017-09-27T23:00:00,15.568749,False
2017-09-28T23:00:00,16.579166,False
2017-09-29T23:00:00,13.604168,False
2017-09-30T23:00:00,13.489581,False
2017-10-01T23:00:00,15.570834,False
2017-10-02T23:00:00,13.729167,False
2017-10-03T23:00:00,13.614582,False
2017-10-04T23:00:00,13.412501,False
2017-10-05T23:00:00,12.218749,False
2017-10-06T23:00:00,13.485416,False
2017-10-07T23:00:00,12.372917,False
2017-10-08T23:00:00,12.185417,False
2017-10-09T23:00:00,14.004167,False
2017-10-10T23:00:00,15.231251,False
2017-10-11T23:00:00,13.977082,False
2017-10-12T23:00:00,15.045831,False
2017-10-13T23:00:00,15.556248,False
2017-10-14T23:00:00,15.787501,False
2017-10-15T23:00:00,18.441666,False
2017-10-16T23:00:00,14.035417,False
2017-10-17T23:00:00,13.8791685,False
2017-10-18T23:00:00,15.733333,False
2017-10-19T23:00:00,14.368752,False
2017-10-20T23:00:00,13.1624975,False
2017-10-21T23:00:00,11.460418,False
2017-10-22T23:00:00,12.708333,False
2017-10-23T23:00:00,15.195834,False
2017-10-24T23:00:00,14.354167,False
2017-10-25T23:00:00,13.752082,False
2017-10-26T23:00:00,12.191666,False
2017-10-27T23:00:00,12.900001,False
2017-10-28T23:00:00,11.456249,False
2017-10-29T23:00:00,9.243751,False
2017-10-30T23:00:00,10.604168,False
2017-10-31T23:00:00,12.214583,False
2017-11-01T23:00:00,10.485417,False
2017-11-02T23:00:00,8.814584,False
2017-11-03T23:00:00,10.46875,False
2017-11-04T23:00:00,8.239583,False
2017-11-05T23:00:00,6.43125,False
2017-11-06T23:00:00,3.1416664,False
2017-11-07T23:00:00,4.5625,False
2017-11-08T23:00:00,7.9854164,False
2017-11-09T23:00:00,9.645833,False
2017-11-10T23:00:00,7.5812497,False
2017-11-11T23:00:00,5.7395835,False
2017-11-12T23:00:00,7.166666,False
2017-11-13T23:00:00,8.635417,False
2017-11-14T23:00:00,10.212501,False
2017-11-15T23:00:00,9.610416,False
2017-11-16T23:00:00,6.6416664,False
2017-11-17T23:00:00,7.5229163,False
2017-11-18T23:00:00,7.418749,False
2017-11-19T23:00:00,7.922916,False
2017-11-20T23:00:00,11.564584,False
2017-11-21T23:00:00,11.743751,False
2017-11-22T23:00:00,11.552085,False
2017-11-23T23:00:00,7.0020833,False
2017-11-24T23:00:00,3.5666666,False
2017-11-25T23:00:00,5.3520837,False
2017-11-26T23:00:00,7.574999,False
2017-11-27T23:00:00,6.0645833,False
2017-11-28T23:00:00,2.78125,False
2017-11-29T23:00:00,1.9041663,False
2017-11-30T23:00:00,0.4395833,False
2017-12-01T23:00:00,-0.8583334,False
2017-12-02T23:00:00,5.275,False
2017-12-03T23:00:00,7.377083,False
2017-12-04T23:00:00,7.975,False
2017-12-05T23:00:00,8.583333,False
2017-12-06T23:00:00,6.0624995,False
2017-12-07T23:00:00,3.2937505,False
2017-12-08T23:00:00,2.95625,False
2017-12-09T23:00:00,0.61875004,False
2017-12-10T23:00:00,-0.38750002,False
2017-12-11T23:00:00,1.5270833,False
2017-12-12T23:00:00,3.895833,False
2017-12-13T23:00:00,3.4875,False
2017-12-14T23:00:00,1.2812499,False
2017-12-15T23:00:00,3.5395832,False
2017-12-16T23:00:00,2.6729167,False
2017-12-17T23:00:00,6.2458344,False
2017-12-18T23:00:00,5.435417,False
2017-12-19T23:00:00,7.1750007,False
2017-12-20T23:00:00,8.16875,False
2017-12-21T23:00:00,8.000001,False
2017-12-22T23:00:00,8.593751,False
2017-12-23T23:00:00,8.614583,False
2017-12-24T23:00:00,8.195834,False
2017-12-25T23:00:00,5.5520835,False
2017-12-26T23:00:00,4.954167,False
2017-12-27T23:00:00,4.2520833,False
2017-12-28T23:00:00,2.9520829,False
2017-12-29T23:00:00,8.202083,False
2017-12-30T23:00:00,10.38125,False
2017-12-31T23:00:00,6.5645833,False
2018-01-01T23:00:00,5.9708333,False
2018-01-02T23:00:00,8.033332,False
2018-01-03T23:00:00,7.7333336,False
2018-01-04T23:00:00,6.606251,False
2018-01-05T23:00:00,4.7583337,False
2018-01-06T23:00:00,1.1625,False
2018-01-07T23:00:00,0.5249999,False
2018-01-08T23:00:00,2.71875,False
2018-01-09T23:00:00,6.6458325,False
2018-01-10T23:00:00,4.341666,False
2018-01-11T23:00:00,4.4895835,False
2018-01-12T23:00:00,4.5020833,False
2018-01-13T23:00:00,2.4208336,False
2018-01-14T23:00:00,4.664583,False
2018-01-15T23:00:00,4.525,False
2018-01-16T23:00:00,3.9312496,False
2018-01-17T23:00:00,4.6208324,False
2018-01-18T23:00:00,3.3062506,False
2018-01-19T23:00:00,2.45,False
2018-01-20T23:00:00,3.416667,False
2018-01-21T23:00:00,5.5520835,False
2018-01-22T23:00:00,7.4062505,False
2018-01-23T23:00:00,11.416665,False
2018-01-24T23:00:00,7.0958333,False
2018-01-25T23:00:00,4.9479165,False
2018-01-26T23:00:00,4.795833,False
2018-01-27T23:00:00,9.227082,False
2018-01-28T23:00:00,8.645834,False
2018-01-29T23:00:00,4.529166,False
2018-01-30T23:00:00,6.3208327,False
2018-01-31T23:00:00,3.6166668,False
2018-02-01T23:00:00,4.4708333,False
2018-02-02T23:00:00,2.2250001,False
2018-02-03T23:00:00,1.69375,False
2018-02-04T23:00:00,0.9916666,False
2018-02-05T23:00:00,-2.0749998,False
2018-02-06T23:00:00,-2.2729166,False
2018-02-07T23:00:00,0.68125004,False
2018-02-08T23:00:00,0.8729167,False
2018-02-09T23:00:00,1.9020834,False
2018-02-10T23:00:00,4.4583335,False
2018-02-11T23:00:00,2.6,False
2018-02-12T23:00:00,1.9541668,False
2018-02-13T23:00:00,1.4749999,False
2018-02-14T23:00:00,4.666667,False
2018-02-15T23:00:00,3.8270833,False
2018-02-16T23:00:00,1.4104166,False
2018-02-17T23:00:00,1.6041665,False
2018-02-18T23:00:00,2.7729166,False
2018-02-19T23:00:00,1.2354167,False
2018-02-20T23:00:00,0.08958339,False
2018-02-21T23:00:00,0.48333335,False
2018-02-22T23:00:00,-0.33333325,False
2018-02-23T23:00:00,-0.9812501,False
2018-02-24T23:00:00,-2.3166668,False
2018-02-25T23:00:00,-2.8333333,False
2018-02-26T23:00:00,-3.3979168,False
2018-02-27T23:00:00,-5.5916667,False
2018-02-28T23:00:00,-4.952083,False
2018-03-01T23:00:00,-4.070833,False
2018-03-02T23:00:00,-2.4979165,False
2018-03-03T23:00:00,3.5729167,False
2018-03-04T23:00:00,6.356251,False
2018-03-05T23:00:00,4.9999995,False
2018-03-06T23:00:00,4.710417,False
2018-03-07T23:00:00,4.275,False
2018-03-08T23:00:00,6.464583,False
2018-03-09T23:00:00,10.989583,False
2018-03-10T23:00:00,8.63125,False
2018-03-11T23:00:00,9.452084,False
2018-03-12T23:00:00,5.952083,False
2018-03-13T23:00:00,5.3541665,False
2018-03-14T23:00:00,6.7479167,False
2018-03-15T23:00:00,3.8812497,False
2018-03-16T23:00:00,-1.5562501,False
2018-03-17T23:00:00,-1.4666663,False
2018-03-18T23:00:00,-1.1062499,False
2018-03-19T23:00:00,3.33125,False
2018-03-20T23:00:00,3.2187498,False
2018-03-21T23:00:00,6.202083,False
2018-03-22T23:00:00,5.8458333,False
2018-03-23T23:00:00,6.5354176,False
2018-03-24T23:00:00,6.110417,False
2018-03-25T23:00:00,4.722916,False
2018-03-26T23:00:00,5.25625,False
2018-03-27T23:00:00,5.56875,False
2018-03-28T23:00:00,5.7020836,False
2018-03-29T23:00:00,8.131249,False
2018-03-30T23:00:00,7.1458325,False
2018-03-31T23:00:00,4.558333,False
2018-04-01T23:00:00,6.2124996,False
2018-04-02T23:00:00,11.670833,False
2018-04-03T23:00:00,9.860416,False
2018-04-04T23:00:00,5.912501,False
2018-04-05T23:00:00,7.379167,False
2018-04-06T23:00:00,12.879167,False
2018-04-07T23:00:00,13.339583,False
2018-04-08T23:00:00,11.222916,False
2018-04-09T23:00:00,14.181251,False
2018-04-10T23:00:00,13.206248,False
2018-04-11T23:00:00,11.745833,False
2018-04-12T23:00:00,10.564584,False
2018-04-13T23:00:00,10.395833,False
2018-04-14T23:00:00,12.293752,False
2018-04-15T23:00:00,10.987499,False
2018-04-16T23:00:00,12.53125,False
2018-04-17T23:00:00,15.674999,False
2018-04-18T23:00:00,18.802084,False
2018-04-19T23:00:00,16.16875,False
2018-04-20T23:00:00,13.7375,False
2018-04-21T23:00:00,16.285418,False
2018-04-22T23:00:00,11.802083,False
2018-04-23T23:00:00,11.664584,False
2018-04-24T23:00:00,10.714583,False
2018-04-25T23:00:00,9.393749,False
2018-04-26T23:00:00,9.718749,False
2018-04-27T23:00:00,10.814583,False
2018-04-28T23:00:00,9.066667,False
2018-04-29T23:00:00,9.097917,False
2018-04-30T23:00:00,7.972917,False
2018-05-01T23:00:00,10.10625,False
2018-05-02T23:00:00,9.341667,False
2018-05-03T23:00:00,10.397916,False
2018-05-04T23:00:00,13.345833,False
2018-05-05T23:00:00,16.010416,False
2018-05-06T23:00:00,17.489584,False
2018-05-07T23:00:00,18.69375,False
2018-05-08T23:00:00,15.779166,False
2018-05-09T23:00:00,11.741666,False
2018-05-10T23:00:00,12.318748,False
2018-05-11T23:00:00,16.843748,False
2018-05-12T23:00:00,12.787502,False
2018-05-13T23:00:00,17.427084,False
2018-05-14T23:00:00,17.845833,False
2018-05-15T23:00:00,14.247916,False
2018-05-16T23:00:00,10.8875,False
2018-05-17T23:00:00,10.11875,False
2018-05-18T23:00:00,11.674999,False
2018-05-19T23:00:00,14.737499,False
2018-05-20T23:00:00,17.764582,False
2018-05-21T23:00:00,18.1375,False
2018-05-22T23:00:00,17.972918,False
2018-05-23T23:00:00,17.995832,False
2018-05-24T23:00:00,19.214582,False
2018-05-25T23:00:00,21.039583,False
2018-05-26T23:00:00,20.127085,False
2018-05-27T23:00:00,21.702082,False
2018-05-28T23:00:00,21.952082,False
2018-05-29T23:00:00,20.458334,False
2018-05-30T23:00:00,20.41875,False
2018-05-31T23:00:00,16.418753,False
2018-06-01T23:00:00,16.05625,False
2018-06-02T23:00:00,17.679167,False
2018-06-03T23:00:00,16.822916,False
2018-06-04T23:00:00,15.872916,False
2018-06-05T23:00:00,18.21875,False
2018-06-06T23:00:00,21.19375,False
2018-06-07T23:00:00,17.775,False
2018-06-08T23:00:00,18.677084,False
2018-06-09T23:00:00,17.429167,False
2018-06-10T23:00:00,16.408333,False
2018-06-11T23:00:00,14.777083,False
2018-06-12T23:00:00,14.437501,False
2018-06-13T23:00:00,15.047917,False
2018-06-14T23:00:00,17.335417,False
2018-06-15T23:00:00,16.44375,False
2018-06-16T23:00:00,15.089581,False
2018-06-17T23:00:00,16.204166,False
2018-06-18T23:00:00,17.747915,False
2018-06-19T23:00:00,18.510416,False
2018-06-20T23:00:00,13.877083,False
2018-06-21T23:00:00,13.091667,False
2018-06-22T23:00:00,14.287498,False
2018-06-23T23:00:00,13.822915,False
2018-06-24T23:00:00,16.0875,False
2018-06-25T23:00:00,15.054166,False
2018-06-26T23:00:00,16.564583,False
2018-06-27T23:00:00,19.729166,False
2018-06-28T23:00:00,18.260416,False
2018-06-29T23:00:00,19.96875,False
2018-06-30T23:00:00,20.683334,False
2018-07-01T23:00:00,19.552084,False
2018-07-02T23:00:00,18.322916,False
2018-07-03T23:00:00,18.072916,False
2018-07-04T23:00:00,17.414583,False
2018-07-05T23:00:00,18.7,False
2018-07-06T23:00:00,17.987501,False
2018-07-07T23:00:00,17.939585,False
2018-07-08T23:00:00,17.108334,False
2018-07-09T23:00:00,16.945833,False
2018-07-10T23:00:00,17.733334,False
2018-07-11T23:00:00,18.170834,False
2018-07-12T23:00:00,17.835417,False
2018-07-13T23:00:00,18.181252,False
2018-07-14T23:00:00,20.102083,False
2018-07-15T23:00:00,22.429167,False
2018-07-16T23:00:00,19.547918,False
2018-07-17T23:00:00,18.93125,False
2018-07-18T23:00:00,19.575,False
2018-07-19T23:00:00,19.477083,False
2018-07-20T23:00:00,20.64583,False
2018-07-21T23:00:00,19.43125,False
2018-07-22T23:00:00,21.333336,False
2018-07-23T23:00:00,23.064583,False
2018-07-24T23:00:00,24.679169,False
2018-07-25T23:00:00,26.545832,False
2018-07-26T23:00:00,29.225,False
2018-07-27T23:00:00,20.549997,False
2018-07-28T23:00:00,20.504168,False
2018-07-29T23:00:00,22.714582,False
2018-07-30T23:00:00,20.031252,False
2018-07-31T23:00:00,19.183332,False
2018-08-01T23:00:00,20.633333,False
2018-08-02T23:00:00,22.69792,False
2018-08-03T23:00:00,21.347916,False
2018-08-04T23:00:00,20.447918,False
2018-08-05T23:00:00,22.20208,False
2018-08-06T23:00:00,25.183332,False
2018-08-07T23:00:00,20.431252,False
2018-08-08T23:00:00,17.235416,False
2018-08-09T23:00:00,16.020834,False
2018-08-10T23:00:00,15.420834,False
2018-08-11T23:00:00,19.137499,False
2018-08-12T23:00:00,18.283335,False
2018-08-13T23:00:00,18.39375,False
2018-08-14T23:00:00,19.577082,False
2018-08-15T23:00:00,18.789583,False
2018-08-16T23:00:00,17.435417,False
2018-08-17T23:00:00,18.072916,False
2018-08-18T23:00:00,18.914583,False
2018-08-19T23:00:00,19.35,False
2018-08-20T23:00:00,19.245832,False
2018-08-21T23:00:00,19.783333,False
2018-08-22T23:00:00,18.70625,False
2018-08-23T23:00:00,15.2625,False
2018-08-24T23:00:00,13.075,False
2018-08-25T23:00:00,13.537501,False
2018-08-26T23:00:00,16.820833,False
2018-08-27T23:00:00,17.262499,False
2018-08-28T23:00:00,15.333333,False
2018-08-29T23:00:00,15.387501,False
2018-08-30T23:00:00,14.09375,False
2018-08-31T23:00:00,14.2625,False
2018-09-01T23:00:00,15.702083,False
2018-09-02T23:00:00,17.577082,False
2018-09-03T23:00:00,20.252083,False
2018-09-04T23:00:00,18.78125,False
2018-09-05T23:00:00,16.516666,False
2018-09-06T23:00:00,14.147918,False
2018-09-07T23:00:00,14.897918,False
2018-09-08T23:00:00,17.447916,False
2018-09-09T23:00:00,17.1,False
2018-09-10T23:00:00,18.179167,False
2018-09-11T23:00:00,15.170834,False
2018-09-12T23:00:00,12.841667,False
2018-09-13T23:00:00,13.256249,False
2018-09-14T23:00:00,15.047915,False
2018-09-15T23:00:00,15.568748,False
2018-09-16T23:00:00,17.335417,False
2018-09-17T23:00:00,18.393751,False
2018-09-18T23:00:00,18.820833,False
2018-09-19T23:00:00,19.370834,False
2018-09-20T23:00:00,15.508334,False
2018-09-21T23:00:00,12.677083,False
2018-09-22T23:00:00,10.575001,False
2018-09-23T23:00:00,11.435418,False
2018-09-24T23:00:00,10.729167,False
2018-09-25T23:00:00,12.635417,False
2018-09-26T23:00:00,14.837502,False
2018-09-27T23:00:00,12.418751,False
2018-09-28T23:00:00,9.54375,False
2018-09-29T23:00:00,10.360417,False
2018-09-30T23:00:00,10.302084,False
2018-10-01T23:00:00,12.587501,False
2018-10-02T23:00:00,13.191666,False
2018-10-03T23:00:00,14.772916,False
2018-10-04T23:00:00,13.441667,False
2018-10-05T23:00:00,12.95,False
2018-10-06T23:00:00,11.070832,False
2018-10-07T23:00:00,10.997917,False
2018-10-08T23:00:00,12.3,False
2018-10-09T23:00:00,14.447915,False
2018-10-10T23:00:00,17.268751,False
2018-10-11T23:00:00,18.347916,False
2018-10-12T23:00:00,20.449999,False
2018-10-13T23:00:00,18.53125,False
2018-10-14T23:00:00,16.904165,False
2018-10-15T23:00:00,16.633333,False
2018-10-16T23:00:00,14.472915,False
